order_id,customer_id,order_date,order_status,channel,payment_method
O0010827,C00679,2024-09-03,Concluído,Marketplace,Cartão
O0010828,C00679,2023-04-11,Concluído,App,Carteira digital
O0010829,C03442,2024-05-18,Concluído,Marketplace,PIX
O0010830,C03442,2024-04-04,Cancelado,Site,Cartão
O0010831,C01586,2024-08-30,Concluído,Marketplace,Cartão
O0010832,C01586,2024-10-25,Concluído,Site,Cartão
O0010833,C01586,2025-03-22,Devolvido,App,PIX
O0010834,C01586,2024-08-30,Concluído,Marketplace,Cartão
O0010835,C04476,2023-12-12,Concluído,Marketplace,PIX
O0010836,C02637,2024-05-23,Concluído,Site,Cartão
O0010837,C02637,2025-05-12,Concluído,Site,Cartão
O0010838,C04038,2025-12-31,Concluído,App,Cartão
O0010839,C03684,2023-07-02,Concluído,App,PIX
O0010840,C03684,2024-12-04,Concluído,App,PIX
O0010841,C03684,2025-03-19,Concluído,Site,Cartão
O0010842,C00039,2024-04-25,Cancelado,Marketplace,Carteira digital
O0010843,C00039,2024-03-25,Concluído,Site,PIX
O0010844,C04674,2025-10-05,Concluído,Marketplace,Cartão
O0010845,C04674,2025-11-24,Concluído,Marketplace,Cartão
O0010846,C00425,2024-09-26,Concluído,App,Carteira digital
O0010847,C02972,2025-12-07,Concluído,App,Cartão
O0010848,C02972,2024-07-18,Concluído,Marketplace,Cartão
O0010849,C04996,2025-09-19,Concluído,Site,PIX
O0010850,C02524,2025-10-04,Concluído,Site,Cartão
O0010851,C02524,2025-11-02,Concluído,App,Cartão
O0010852,C02524,2025-05-16,Concluído,App,PIX
O0010853,C02524,2025-12-02,Concluído,Site,PIX
O0010854,C02524,2025-04-19,Concluído,Site,PIX
O0010855,C02524,2025-08-27,Concluído,Marketplace,Cartão
O0010856,C02524,2025-08-04,Concluído,Site,Cartão
O0010857,C02524,2025-10-12,Concluído,Site,Cartão
O0010858,C02524,2025-05-06,Concluído,App,PIX
O0010859,C00866,2024-10-21,Concluído,Site,Cartão
O0010860,C04530,2024-11-14,Concluído,Marketplace,Cartão
O0010861,C04005,2024-03-10,Cancelado,Site,Cartão
O0010862,C04005,2025-04-15,Concluído,Site,Boleto
O0010863,C03481,2025-09-21,Concluído,Site,PIX
O0010864,C04427,2025-04-10,Concluído,Site,Cartão
O0010865,C00152,2025-12-15,Concluído,Marketplace,Cartão
O0010866,C00152,2025-12-12,Concluído,Site,PIX
O0010867,C00152,2025-12-13,Concluído,Marketplace,PIX
O0010868,C00152,2025-12-17,Concluído,App,Carteira digital
O0010869,C00279,2025-11-22,Concluído,App,Cartão
O0010870,C00279,2025-02-15,Concluído,Site,Cartão
O0010871,C01766,2024-09-12,Concluído,Site,Boleto
O0010872,C00409,2023-09-05,Concluído,Site,Cartão
O0010873,C00658,2024-10-01,Concluído,Site,Cartão
O0010874,C00658,2025-08-29,Concluído,Site,PIX
O0010875,C00658,2025-08-03,Concluído,App,Carteira digital
O0010876,C00658,2025-02-02,Concluído,Site,PIX
O0010877,C00658,2024-06-19,Concluído,Site,Cartão
O0010878,C00658,2024-06-02,Concluído,Marketplace,Cartão
O0010879,C02706,2025-07-26,Concluído,Marketplace,Cartão
O0010880,C02706,2025-05-18,Concluído,Marketplace,Cartão
O0010881,C02706,2025-12-31,Concluído,App,PIX
O0010882,C04666,2025-11-20,Cancelado,App,Cartão
O0010883,C01625,2024-02-01,Concluído,Site,Cartão
O0010884,C01625,2024-03-03,Concluído,Site,Cartão
O0010885,C01625,2024-04-27,Concluído,Site,Cartão
O0010886,C01625,2024-02-19,Concluído,Site,Carteira digital
O0010887,C00745,2025-11-02,Concluído,Marketplace,Carteira digital
O0010888,C00745,2025-12-19,Concluído,Marketplace,Cartão
O0010889,C00745,2025-02-04,Devolvido,Marketplace,Carteira digital
O0010890,C00745,2025-04-15,Concluído,Site,Carteira digital
O0010891,C00745,2025-05-11,Concluído,Site,PIX
O0010892,C00745,2025-09-05,Concluído,Site,Cartão
O0010893,C00745,2025-02-24,Concluído,Site,PIX
O0010894,C00745,2025-05-26,Concluído,Marketplace,Cartão
O0010895,C00745,2025-12-29,Concluído,Marketplace,Boleto
O0010896,C00745,2025-03-26,Concluído,Site,Cartão
O0010897,C00745,2025-05-08,Concluído,Site,Cartão
O0010898,C00745,2025-09-10,Concluído,Marketplace,Carteira digital
O0010899,C00745,2025-05-28,Concluído,Site,Cartão
O0010900,C00745,2025-10-23,Concluído,Marketplace,Cartão
O0010901,C00745,2025-10-24,Concluído,App,Carteira digital
O0010902,C00745,2025-03-03,Concluído,Marketplace,Cartão
O0010903,C04149,2024-08-14,Concluído,Marketplace,Cartão
O0010904,C01530,2025-08-27,Concluído,Site,Carteira digital
O0010905,C01530,2025-09-07,Cancelado,Marketplace,Cartão
O0010906,C01530,2025-12-13,Concluído,Site,Cartão
O0010907,C00304,2025-02-03,Concluído,Site,Cartão
O0010908,C00304,2025-09-13,Concluído,Site,PIX
O0010909,C04494,2025-11-14,Concluído,Site,Cartão
O0010910,C04494,2025-02-17,Concluído,Marketplace,Cartão
O0010911,C04494,2025-10-23,Concluído,App,Cartão
O0010912,C04494,2025-03-20,Concluído,App,PIX
O0010913,C01027,2025-05-04,Concluído,Marketplace,Cartão
O0010914,C01643,2025-07-01,Concluído,Site,Cartão
O0010915,C01643,2023-09-30,Concluído,Site,Cartão
O0010916,C01643,2025-05-06,Concluído,Site,Cartão
O0010917,C01643,2024-01-17,Concluído,Site,Boleto
O0010918,C04793,2024-11-21,Concluído,App,Carteira digital
O0010919,C04793,2024-12-29,Concluído,Site,Cartão
O0010920,C04793,2024-04-15,Concluído,App,Carteira digital
O0010921,C01537,2023-05-17,Cancelado,Site,PIX
O0010922,C01537,2024-11-17,Cancelado,Marketplace,Cartão
O0010923,C00486,2024-05-23,Concluído,App,Cartão
O0010924,C00486,2025-05-23,Concluído,Site,Cartão
O0010925,C00486,2024-11-03,Concluído,Site,Cartão
O0010926,C00486,2024-01-30,Concluído,Marketplace,PIX
O0010927,C00716,2025-02-26,Concluído,Site,PIX
O0010928,C00531,2025-01-03,Concluído,Site,Carteira digital
O0010929,C00531,2024-12-31,Concluído,Site,Cartão
O0010930,C00358,2025-12-25,Concluído,Site,Cartão
O0010931,C00358,2025-09-24,Concluído,Site,Cartão
O0010932,C00384,2024-01-07,Concluído,Site,Cartão
O0010933,C00384,2024-03-15,Concluído,Marketplace,Cartão
O0010934,C02649,2024-07-13,Cancelado,Marketplace,Cartão
O0010935,C04646,2025-01-23,Concluído,Marketplace,Boleto
O0010936,C04646,2024-05-29,Concluído,Site,Cartão
O0010937,C02662,2024-09-21,Concluído,Site,PIX
O0010938,C02662,2024-08-16,Concluído,Site,Cartão
O0010939,C02662,2025-02-24,Concluído,Site,Cartão
O0010940,C02993,2023-10-30,Devolvido,App,PIX
O0010941,C03908,2025-03-31,Concluído,App,Cartão
O0010942,C04224,2024-07-13,Concluído,Site,PIX
O0010943,C01302,2023-12-07,Concluído,App,Carteira digital
O0010944,C00230,2024-04-17,Cancelado,Marketplace,PIX
O0010945,C00665,2025-08-06,Concluído,Site,Boleto
O0010946,C00665,2025-07-24,Concluído,Site,Carteira digital
O0010947,C04238,2024-11-26,Concluído,Marketplace,PIX
O0010948,C02566,2025-12-12,Concluído,Site,PIX
O0010949,C02566,2025-09-11,Concluído,App,PIX
O0010950,C02566,2025-08-23,Concluído,Marketplace,Cartão
O0010951,C02566,2025-12-09,Concluído,Marketplace,Cartão
O0010952,C02911,2024-07-30,Concluído,Marketplace,Carteira digital
O0010953,C02911,2024-08-27,Concluído,App,Carteira digital
O0010954,C02911,2025-09-24,Concluído,App,Cartão
O0010955,C02911,2024-04-21,Concluído,Marketplace,Cartão
O0010956,C02501,2023-09-05,Concluído,App,PIX
O0010957,C02501,2023-12-17,Concluído,Site,Cartão
O0010958,C01599,2025-12-23,Concluído,Site,PIX
O0010959,C01596,2025-06-21,Concluído,Site,Cartão
O0010960,C01596,2025-05-07,Concluído,Site,Cartão
O0010961,C00479,2025-12-09,Concluído,Marketplace,Carteira digital
O0010962,C00479,2025-12-04,Concluído,Marketplace,Cartão
O0010963,C00479,2025-12-22,Concluído,App,Cartão
O0010964,C03440,2025-01-04,Concluído,App,Carteira digital
O0010965,C04727,2025-06-15,Concluído,Marketplace,Boleto
O0010966,C02047,2025-01-10,Concluído,Site,Cartão
O0010967,C02974,2023-06-21,Concluído,Site,Boleto
O0010968,C02974,2025-05-12,Concluído,Site,Cartão
O0010969,C02974,2023-09-10,Concluído,Site,Cartão
O0010970,C02974,2024-02-18,Concluído,Marketplace,Boleto
O0010971,C03003,2023-08-13,Concluído,App,Cartão
O0010972,C02477,2025-12-17,Concluído,Site,Cartão
O0010973,C02477,2025-12-04,Concluído,Site,Cartão
O0010974,C02477,2025-11-05,Concluído,App,Cartão
O0010975,C03155,2023-08-12,Concluído,Marketplace,Carteira digital
O0010976,C03155,2025-11-05,Concluído,Site,PIX
O0010977,C03699,2025-12-13,Concluído,Site,PIX
O0010978,C03699,2025-05-09,Concluído,Site,Carteira digital
O0010979,C00210,2025-01-28,Concluído,Site,Carteira digital
O0010980,C00210,2025-11-20,Concluído,Marketplace,PIX
O0010981,C00026,2025-06-29,Concluído,Site,PIX
O0010982,C00026,2025-07-14,Concluído,Site,Cartão
O0010983,C00026,2025-11-30,Concluído,App,Boleto
O0010984,C02965,2025-12-30,Concluído,Site,Cartão
O0010985,C03739,2024-08-31,Concluído,Site,Cartão
O0010986,C03739,2024-07-29,Concluído,App,PIX
O0010987,C03739,2025-04-03,Concluído,Marketplace,PIX
O0010988,C03739,2025-04-27,Concluído,Marketplace,Cartão
O0010989,C03739,2025-01-21,Concluído,Marketplace,Carteira digital
O0010990,C03739,2025-08-09,Concluído,Site,Cartão
O0010991,C03739,2025-05-26,Concluído,App,PIX
O0010992,C04011,2025-07-26,Concluído,Site,Cartão
O0010993,C04011,2025-02-02,Concluído,Site,Boleto
O0010994,C04011,2024-10-04,Concluído,App,PIX
O0010995,C00905,2024-05-19,Concluído,App,Cartão
O0010996,C00905,2025-03-15,Concluído,Site,Carteira digital
O0010997,C00905,2025-05-11,Concluído,Marketplace,Cartão
O0010998,C00905,2024-10-24,Concluído,Site,Cartão
O0010999,C00028,2024-12-06,Concluído,Site,Cartão
O0011000,C00028,2024-04-23,Concluído,App,Cartão
O0011001,C04969,2025-11-26,Concluído,Site,Carteira digital
O0011002,C02849,2024-11-05,Concluído,Marketplace,PIX
O0011003,C02849,2025-03-22,Concluído,Site,Cartão
O0011004,C03827,2025-11-09,Concluído,Site,Cartão
O0011005,C03827,2025-12-03,Concluído,Site,Cartão
O0011006,C03827,2025-12-19,Concluído,App,Carteira digital
O0011007,C03827,2025-10-28,Concluído,Site,Carteira digital
O0011008,C03827,2025-12-09,Concluído,Site,Cartão
O0011009,C03827,2025-12-28,Concluído,App,PIX
O0011010,C03827,2025-11-16,Concluído,Site,PIX
O0011011,C00565,2024-10-09,Concluído,App,Cartão
O0011012,C00576,2023-10-11,Concluído,Site,PIX
O0011013,C04861,2025-11-03,Concluído,Site,PIX
O0011014,C04861,2025-11-15,Concluído,Site,Boleto
O0011015,C00219,2025-10-23,Concluído,Site,Cartão
O0011016,C00219,2023-06-29,Concluído,Site,Cartão
O0011017,C00355,2024-07-22,Concluído,App,Cartão
O0011018,C00355,2025-05-05,Concluído,Site,PIX
O0011019,C00355,2025-01-05,Concluído,Site,Carteira digital
O0011020,C00355,2024-05-09,Cancelado,Site,PIX
O0011021,C00176,2025-02-11,Concluído,Marketplace,PIX
O0011022,C04139,2025-07-15,Concluído,Site,Boleto
O0011023,C04139,2025-10-17,Concluído,Marketplace,Cartão
O0011024,C04139,2024-09-23,Concluído,Site,PIX
O0011025,C04139,2025-04-28,Concluído,Site,Carteira digital
O0011026,C04139,2025-10-19,Concluído,Site,Cartão
O0011027,C03381,2024-04-09,Concluído,Marketplace,Cartão
O0011028,C03359,2025-09-02,Concluído,Site,Cartão
O0011029,C03359,2025-09-29,Concluído,Marketplace,PIX
O0011030,C03359,2025-12-27,Cancelado,Site,Cartão
O0011031,C03359,2025-10-09,Concluído,App,Cartão
O0011032,C03359,2025-11-20,Concluído,Site,PIX
O0011033,C03359,2025-11-21,Concluído,App,Cartão
O0011034,C03359,2025-10-15,Concluído,Site,Cartão
O0011035,C03359,2025-08-30,Cancelado,Site,Cartão
O0011036,C03359,2025-09-02,Cancelado,App,Cartão
O0011037,C03359,2025-11-08,Concluído,Site,Cartão
O0011038,C01713,2025-03-04,Concluído,Marketplace,Boleto
O0011039,C00265,2025-06-20,Concluído,Site,Carteira digital
O0011040,C00265,2025-02-08,Concluído,Marketplace,Cartão
O0011041,C00265,2025-05-26,Concluído,Marketplace,Cartão
O0011042,C00265,2025-06-29,Concluído,Site,Cartão
O0011043,C00265,2025-02-18,Concluído,Marketplace,PIX
O0011044,C00265,2025-04-01,Concluído,Site,PIX
O0011045,C00265,2025-01-30,Concluído,Marketplace,PIX
O0011046,C04337,2023-06-21,Concluído,Site,Carteira digital
O0011047,C04337,2025-04-23,Concluído,Site,Cartão
O0011048,C04337,2025-06-27,Concluído,Site,Cartão
O0011049,C01262,2025-03-31,Concluído,App,Boleto
O0011050,C01262,2024-11-01,Concluído,Site,Cartão
O0011051,C01262,2025-11-08,Concluído,Marketplace,Carteira digital
O0011052,C01262,2025-05-12,Concluído,Site,PIX
O0011053,C01262,2025-10-15,Concluído,Site,Cartão
O0011054,C01262,2025-11-28,Concluído,Marketplace,Boleto
O0011055,C01262,2025-05-17,Concluído,App,Boleto
O0011056,C01262,2025-03-02,Concluído,App,Cartão
O0011057,C01262,2025-11-29,Cancelado,App,Carteira digital
O0011058,C01262,2025-12-07,Concluído,App,Boleto
O0011059,C01262,2025-08-02,Concluído,Site,Cartão
O0011060,C04972,2024-05-08,Concluído,Site,Carteira digital
O0011061,C04972,2025-06-30,Concluído,Site,Cartão
O0011062,C02484,2024-10-06,Concluído,Site,Cartão
O0011063,C04645,2025-11-03,Concluído,Site,Carteira digital
O0011064,C04645,2024-03-10,Concluído,Site,Cartão
O0011065,C00916,2025-06-15,Concluído,Site,Carteira digital
O0011066,C00916,2025-09-17,Cancelado,Site,Carteira digital
O0011067,C00916,2025-02-18,Concluído,App,PIX
O0011068,C00916,2025-04-29,Concluído,Site,Cartão
O0011069,C04839,2024-01-06,Concluído,Site,PIX
O0011070,C01170,2025-04-02,Concluído,Marketplace,Cartão
O0011071,C04905,2023-10-27,Concluído,Marketplace,Carteira digital
O0011072,C04905,2024-02-09,Concluído,Marketplace,Cartão
O0011073,C04905,2024-09-14,Concluído,Site,PIX
O0011074,C04905,2023-12-23,Devolvido,App,Carteira digital
O0011075,C04905,2024-11-20,Concluído,Marketplace,Boleto
O0011076,C04905,2023-11-28,Concluído,Site,PIX
O0011077,C04905,2025-03-11,Concluído,App,Cartão
O0011078,C04905,2025-03-14,Concluído,Site,Cartão
O0011079,C04905,2023-12-27,Cancelado,Marketplace,Cartão
O0011080,C04905,2024-09-08,Cancelado,App,Cartão
O0011081,C04905,2023-09-08,Concluído,Site,Cartão
O0011082,C04905,2023-05-25,Concluído,Site,Boleto
O0011083,C04905,2024-04-27,Cancelado,Site,Cartão
O0011084,C04905,2024-04-03,Concluído,App,PIX
O0011085,C04905,2024-11-08,Concluído,Marketplace,Cartão
O0011086,C04905,2025-02-28,Concluído,App,PIX
O0011087,C04905,2023-12-14,Concluído,Marketplace,Carteira digital
O0011088,C04905,2024-09-18,Concluído,Site,Cartão
O0011089,C04905,2023-05-17,Concluído,Site,PIX
O0011090,C04905,2023-08-31,Concluído,Site,Cartão
O0011091,C00111,2025-06-11,Concluído,Site,Cartão
O0011092,C00111,2025-04-17,Concluído,Marketplace,PIX
O0011093,C00111,2025-03-17,Concluído,App,Cartão
O0011094,C00111,2025-05-26,Concluído,Site,PIX
O0011095,C00111,2025-03-13,Concluído,Site,Cartão
O0011096,C02971,2025-08-16,Concluído,Site,Carteira digital
O0011097,C02971,2025-07-20,Concluído,Site,Carteira digital
O0011098,C03239,2023-07-25,Concluído,Site,Cartão
O0011099,C03239,2025-12-21,Concluído,Marketplace,Carteira digital
O0011100,C03239,2025-02-07,Concluído,Marketplace,Cartão
O0011101,C03239,2023-06-22,Concluído,Site,Cartão
O0011102,C04941,2025-08-05,Concluído,App,PIX
O0011103,C04941,2025-09-14,Concluído,Marketplace,Cartão
O0011104,C01229,2024-01-02,Concluído,Marketplace,Cartão
O0011105,C01229,2023-12-03,Concluído,Site,Cartão
O0011106,C01229,2024-07-04,Concluído,Site,Cartão
O0011107,C01229,2023-07-13,Concluído,Marketplace,PIX
O0011108,C01229,2023-08-04,Concluído,Site,Carteira digital
O0011109,C01946,2025-10-19,Concluído,App,Cartão
O0011110,C01844,2025-03-07,Concluído,App,Boleto
O0011111,C02925,2024-10-12,Concluído,Marketplace,Carteira digital
O0011112,C02925,2024-05-29,Concluído,Site,Carteira digital
O0011113,C04974,2025-06-21,Concluído,App,Cartão
O0011114,C04974,2025-04-30,Concluído,App,Cartão
O0011115,C03133,2024-11-24,Concluído,Site,Cartão
O0011116,C03133,2024-12-13,Concluído,Marketplace,Carteira digital
O0011117,C04830,2025-06-26,Concluído,Site,Carteira digital
O0011118,C04830,2023-11-30,Concluído,Marketplace,Carteira digital
O0011119,C04830,2024-01-13,Concluído,App,Carteira digital
O0011120,C04830,2023-06-13,Concluído,Site,Cartão
O0011121,C03482,2025-01-10,Concluído,Site,Cartão
O0011122,C03482,2024-05-29,Concluído,Site,PIX
O0011123,C00200,2024-01-31,Concluído,App,Cartão
O0011124,C00200,2024-09-02,Concluído,Site,Cartão
O0011125,C00200,2025-06-13,Concluído,App,Cartão
O0011126,C00200,2023-12-03,Concluído,Site,Carteira digital
O0011127,C00200,2024-04-18,Concluído,App,Cartão
O0011128,C00200,2024-07-26,Concluído,App,PIX
O0011129,C00200,2023-12-24,Concluído,Site,Carteira digital
O0011130,C04256,2025-10-06,Concluído,Site,Cartão
O0011131,C04256,2025-04-23,Concluído,Marketplace,Boleto
O0011132,C01444,2024-03-22,Concluído,Site,Cartão
O0011133,C01444,2025-06-08,Concluído,Site,Cartão
O0011134,C02360,2024-10-23,Concluído,App,Cartão
O0011135,C02360,2025-10-30,Concluído,App,Cartão
O0011136,C02360,2025-12-11,Concluído,Site,Cartão
O0011137,C01519,2024-03-22,Concluído,Site,Boleto
O0011138,C03788,2025-12-14,Concluído,Marketplace,Cartão
O0011139,C03788,2025-11-11,Concluído,Marketplace,PIX
O0011140,C03788,2025-01-22,Cancelado,Site,Cartão
O0011141,C03788,2025-02-23,Concluído,Site,Cartão
O0011142,C03788,2025-04-08,Concluído,Site,Cartão
O0011143,C03788,2024-12-26,Concluído,Site,PIX
O0011144,C03788,2024-05-07,Concluído,Site,Cartão
O0011145,C03788,2024-06-25,Concluído,Site,Boleto
O0011146,C03788,2024-07-01,Concluído,Site,Cartão
O0011147,C03788,2024-05-13,Concluído,Site,Boleto
O0011148,C03788,2025-04-16,Concluído,App,Cartão
O0011149,C03788,2024-10-15,Concluído,Site,Cartão
O0011150,C03788,2024-03-21,Concluído,Site,PIX
O0011151,C00705,2025-06-15,Concluído,App,Boleto
O0011152,C02808,2025-06-20,Concluído,Site,PIX
O0011153,C00280,2024-06-22,Concluído,App,Cartão
O0011154,C00280,2023-07-06,Concluído,App,Cartão
O0011155,C03785,2024-12-22,Concluído,App,Boleto
O0011156,C03785,2024-08-14,Concluído,Site,Cartão
O0011157,C03785,2025-05-02,Concluído,Site,PIX
O0011158,C03785,2024-07-25,Concluído,App,Cartão
O0011159,C03785,2024-09-03,Concluído,Site,PIX
O0011160,C03785,2024-04-05,Concluído,App,Cartão
O0011161,C03785,2023-12-17,Concluído,Site,Cartão
O0011162,C03785,2024-10-23,Concluído,App,PIX
O0011163,C03785,2023-05-07,Concluído,App,Cartão
O0011164,C03785,2023-02-04,Concluído,App,Cartão
O0011165,C03785,2024-11-16,Concluído,App,PIX
O0011166,C03785,2023-03-31,Concluído,Marketplace,Cartão
O0011167,C03785,2025-06-22,Concluído,Marketplace,PIX
O0011168,C03785,2025-04-01,Concluído,Site,PIX
O0011169,C03785,2024-05-14,Concluído,Site,Cartão
O0011170,C03785,2025-04-26,Concluído,App,PIX
O0011171,C03785,2024-04-24,Concluído,Marketplace,Boleto
O0011172,C03785,2023-10-30,Devolvido,Site,Boleto
O0011173,C00266,2025-08-25,Concluído,Site,PIX
O0011174,C01694,2024-04-02,Concluído,Site,Cartão
O0011175,C04003,2024-11-13,Concluído,App,Carteira digital
O0011176,C04003,2024-05-20,Concluído,Site,Cartão
O0011177,C04003,2024-09-17,Concluído,Site,Carteira digital
O0011178,C04003,2024-11-21,Concluído,Site,PIX
O0011179,C04003,2024-03-20,Concluído,Marketplace,Cartão
O0011180,C04003,2025-07-21,Concluído,Site,PIX
O0011181,C04003,2025-06-02,Concluído,Site,Cartão
O0011182,C04003,2025-03-12,Concluído,Site,Cartão
O0011183,C04003,2024-10-27,Concluído,Marketplace,Cartão
O0011184,C04003,2024-12-08,Concluído,Site,PIX
O0011185,C04003,2024-12-25,Concluído,Site,PIX
O0011186,C04003,2025-12-27,Concluído,App,PIX
O0011187,C04937,2024-09-24,Concluído,Marketplace,Cartão
O0011188,C04937,2025-01-05,Concluído,Marketplace,Carteira digital
O0011189,C04937,2025-02-07,Concluído,Site,Cartão
O0011190,C02048,2025-03-13,Concluído,Marketplace,Cartão
O0011191,C00488,2024-03-03,Concluído,Site,Cartão
O0011192,C01829,2024-12-16,Concluído,Site,PIX
O0011193,C01829,2023-11-15,Concluído,App,Cartão
O0011194,C01829,2024-05-01,Concluído,Site,Cartão
O0011195,C04390,2023-08-20,Concluído,Site,Cartão
O0011196,C04390,2024-03-13,Concluído,Site,Cartão
O0011197,C04390,2024-03-18,Concluído,Site,PIX
O0011198,C04608,2024-09-20,Concluído,App,Cartão
O0011199,C02175,2025-01-13,Concluído,Site,Cartão
O0011200,C02175,2023-05-28,Concluído,Site,PIX
O0011201,C02175,2025-01-08,Concluído,App,Cartão
O0011202,C00054,2025-12-17,Concluído,Marketplace,Carteira digital
O0011203,C00054,2025-12-25,Concluído,Marketplace,Cartão
O0011204,C01128,2025-01-29,Concluído,Site,PIX
O0011205,C01128,2025-10-09,Concluído,App,Cartão
O0011206,C01128,2025-03-12,Concluído,Site,Cartão
O0011207,C01128,2025-01-01,Concluído,Site,PIX
O0011208,C03519,2025-10-12,Concluído,Marketplace,Cartão
O0011209,C03519,2025-12-24,Concluído,App,PIX
O0011210,C01634,2024-12-28,Concluído,Site,Cartão
O0011211,C01634,2024-12-21,Cancelado,App,Cartão
O0011212,C00239,2025-12-01,Concluído,Site,Cartão
O0011213,C00239,2025-10-22,Concluído,Site,Cartão
O0011214,C00928,2025-10-15,Concluído,Site,PIX
O0011215,C02520,2025-11-02,Concluído,Marketplace,Cartão
O0011216,C03759,2024-05-20,Concluído,App,Cartão
O0011217,C03759,2023-12-17,Concluído,App,Cartão
O0011218,C03759,2024-09-22,Concluído,App,Cartão
O0011219,C03759,2025-10-12,Concluído,App,Cartão
O0011220,C03759,2025-11-06,Concluído,Site,PIX
O0011221,C04135,2025-03-02,Concluído,Site,PIX
O0011222,C01114,2023-10-28,Concluído,Site,Cartão
O0011223,C01114,2025-03-14,Concluído,App,Cartão
O0011224,C01114,2024-12-10,Concluído,Site,Cartão
O0011225,C03525,2025-12-05,Concluído,App,Boleto
O0011226,C04871,2025-09-08,Concluído,Site,Cartão
O0011227,C03818,2025-01-20,Concluído,App,PIX
O0011228,C02633,2025-12-12,Concluído,App,Carteira digital
O0011229,C02633,2025-11-18,Concluído,Site,PIX
O0011230,C03240,2024-02-24,Concluído,Marketplace,Cartão
O0011231,C03240,2025-09-15,Concluído,Marketplace,Cartão
O0011232,C01281,2025-12-05,Concluído,App,Cartão
O0011233,C01281,2023-09-05,Concluído,App,Cartão
O0011234,C01281,2025-07-06,Concluído,Site,Cartão
O0011235,C01281,2023-02-04,Concluído,Site,Carteira digital
O0011236,C01281,2025-03-10,Concluído,App,Cartão
O0011237,C01281,2025-06-07,Concluído,Site,Cartão
O0011238,C01347,2025-06-28,Concluído,App,Cartão
O0011239,C01347,2023-10-24,Concluído,Site,Cartão
O0011240,C01347,2023-11-23,Concluído,App,PIX
O0011241,C01916,2025-01-11,Concluído,App,Boleto
O0011242,C01916,2024-03-15,Concluído,Site,PIX
O0011243,C01916,2023-07-02,Concluído,Site,Cartão
O0011244,C03543,2024-02-13,Concluído,Site,Cartão
O0011245,C03543,2025-07-01,Concluído,Marketplace,PIX
O0011246,C04525,2025-02-26,Concluído,Site,Cartão
O0011247,C00197,2025-10-15,Concluído,App,Cartão
O0011248,C00197,2025-02-04,Concluído,App,Cartão
O0011249,C00124,2025-02-24,Concluído,App,Cartão
O0011250,C00124,2025-06-30,Concluído,Site,Cartão
O0011251,C00124,2025-06-29,Concluído,Marketplace,Cartão
O0011252,C03463,2025-09-02,Concluído,Site,Carteira digital
O0011253,C03463,2023-06-13,Concluído,App,Cartão
O0011254,C03463,2023-05-01,Concluído,Site,PIX
O0011255,C03463,2024-04-28,Concluído,Site,Carteira digital
O0011256,C03463,2025-08-04,Concluído,Site,Cartão
O0011257,C02536,2024-10-05,Concluído,Site,Cartão
O0011258,C02536,2024-06-06,Concluído,Site,PIX
O0011259,C03736,2025-12-16,Devolvido,App,Carteira digital
O0011260,C03736,2025-08-02,Concluído,Marketplace,PIX
O0011261,C03736,2025-04-24,Concluído,App,Cartão
O0011262,C03736,2025-09-22,Concluído,Site,Carteira digital
O0011263,C03736,2024-12-27,Concluído,App,PIX
O0011264,C03736,2025-05-07,Concluído,Site,Cartão
O0011265,C02330,2024-02-19,Concluído,Site,PIX
O0011266,C02330,2025-01-28,Concluído,Site,PIX
O0011267,C02330,2024-09-24,Concluído,Site,Carteira digital
O0011268,C02330,2023-12-27,Concluído,Marketplace,Cartão
O0011269,C02330,2025-11-15,Concluído,Site,Cartão
O0011270,C02330,2025-11-12,Concluído,Site,Carteira digital
O0011271,C02330,2024-07-22,Concluído,App,Cartão
O0011272,C02330,2024-01-30,Concluído,App,PIX
O0011273,C02330,2025-09-16,Concluído,Marketplace,Cartão
O0011274,C02330,2024-07-28,Concluído,Site,Cartão
O0011275,C02330,2025-10-30,Concluído,Site,Boleto
O0011276,C02399,2025-03-22,Concluído,App,Boleto
O0011277,C02399,2023-09-23,Concluído,Marketplace,Cartão
O0011278,C03268,2025-12-28,Concluído,Marketplace,PIX
O0011279,C03268,2025-08-30,Concluído,Marketplace,Boleto
O0011280,C03451,2025-12-28,Concluído,Site,Cartão
O0011281,C00701,2025-03-30,Concluído,Site,Cartão
O0011282,C02035,2025-02-14,Concluído,App,Cartão
O0011283,C02035,2025-02-16,Concluído,App,Cartão
O0011284,C02383,2025-09-16,Concluído,Site,Cartão
O0011285,C00155,2025-05-24,Concluído,Site,Boleto
O0011286,C02806,2023-11-06,Concluído,Site,Cartão
O0011287,C02806,2024-01-01,Concluído,App,Carteira digital
O0011288,C00767,2025-05-28,Concluído,Site,Carteira digital
O0011289,C00767,2025-08-25,Concluído,Site,Carteira digital
O0011290,C03641,2024-11-29,Concluído,Marketplace,PIX
O0011291,C03634,2025-08-29,Concluído,Marketplace,Boleto
O0011292,C03634,2025-06-07,Concluído,App,PIX
O0011293,C03634,2025-02-21,Concluído,Marketplace,Cartão
O0011294,C04959,2025-05-12,Concluído,Site,Cartão
O0011295,C04959,2025-06-22,Concluído,App,Cartão
O0011296,C01481,2025-05-12,Concluído,App,Cartão
O0011297,C01481,2024-01-20,Concluído,Marketplace,Cartão
O0011298,C01481,2024-10-02,Concluído,Site,PIX
O0011299,C01380,2023-10-08,Concluído,Site,Cartão
