order_id,product_id,quantity,unit_price,discount,unit_cost
O0009971,P097,1,322.27,0.12,215.23
O0009971,P078,3,909.56,0.05,630.52
O0009972,P118,1,79.7,0.0,47.9
O0009972,P038,2,215.29,0.03,158.2
O0009973,P116,3,104.49,0.12,49.71
O0009973,P060,4,261.37,0.08,182.26
O0009974,P095,1,600.47,0.0,310.22
O0009974,P075,1,1022.8,0.0,608.39
O0009974,P091,3,236.36,0.0,157.79
O0009975,P057,2,207.28,0.0,111.94
O0009975,P003,1,1180.62,0.0,656.32
O0009975,P116,1,100.34,0.0,50.53
O0009976,P011,1,1272.48,0.0,779.53
O0009977,P075,1,983.13,0.0,581.61
O0009977,P036,2,248.55,0.0,180.89
O0009978,P020,2,518.48,0.0,377.93
O0009979,P102,1,214.12,0.05,144.07
O0009980,P014,1,233.29,0.0,170.43
O0009980,P022,1,404.11,0.0,246.2
O0009981,P002,1,2448.04,0.0,1464.45
O0009982,P026,1,173.21,0.0,84.46
O0009983,P003,1,1208.07,0.0,675.88
O0009984,P052,2,117.04,0.0,86.27
O0009985,P027,1,623.12,0.03,382.22
O0009985,P090,1,173.29,0.0,93.68
O0009985,P001,1,297.44,0.0,145.27
O0009985,P015,1,1237.16,0.05,757.47
O0009986,P048,1,503.98,0.0,291.75
O0009986,P093,3,240.18,0.12,113.27
O0009986,P113,1,116.41,0.0,81.23
O0009987,P081,1,337.8,0.08,186.12
O0009987,P114,1,137.24,0.03,60.33
O0009987,P092,2,624.51,0.05,403.35
O0009988,P085,1,286.02,0.08,205.85
O0009988,P104,1,224.82,0.12,134.96
O0009989,P117,1,125.78,0.15,93.27
O0009989,P013,1,535.31,0.0,368.39
O0009989,P002,3,2479.96,0.0,1476.34
O0009990,P088,1,101.07,0.0,53.87
O0009991,P096,1,519.18,0.0,348.43
O0009992,P053,1,88.08,0.08,40.77
O0009993,P010,1,1136.74,0.0,599.2
O0009993,P116,2,107.12,0.03,49.36
O0009994,P004,1,1799.83,0.08,910.33
O0009995,P004,1,1838.12,0.05,918.73
O0009996,P068,1,1168.12,0.0,671.7
O0009997,P008,2,1807.02,0.0,1081.0
O0009998,P017,1,1818.39,0.03,850.23
O0009999,P036,1,241.55,0.0,183.26
O0010000,P003,3,1260.65,0.03,642.33
O0010000,P087,2,615.07,0.05,404.11
O0010001,P082,1,114.81,0.0,67.19
O0010002,P023,4,266.89,0.0,128.84
O0010002,P109,1,165.24,0.0,114.78
O0010003,P091,2,233.53,0.0,162.98
O0010003,P074,1,76.8,0.0,42.68
O0010004,P102,1,217.98,0.0,151.61
O0010005,P031,2,445.59,0.0,287.0
O0010006,P025,1,455.25,0.05,340.65
O0010007,P020,1,517.65,0.15,367.43
O0010008,P043,1,137.32,0.0,72.91
O0010009,P084,1,449.11,0.05,329.48
O0010010,P072,2,55.17,0.08,36.4
O0010011,P023,2,287.36,0.0,128.48
O0010012,P093,1,237.18,0.0,113.64
O0010013,P033,2,118.31,0.03,50.89
O0010013,P028,1,611.72,0.15,413.86
O0010013,P116,1,102.36,0.0,51.27
O0010013,P087,1,599.29,0.05,408.18
O0010014,P049,2,80.96,0.0,39.14
O0010014,P023,1,265.84,0.0,127.27
O0010015,P019,1,2087.59,0.0,1464.9
O0010016,P058,1,573.42,0.03,308.57
O0010017,P005,1,2093.51,0.12,1312.07
O0010018,P088,2,99.71,0.0,54.71
O0010019,P057,2,201.81,0.0,109.54
O0010020,P043,1,128.08,0.0,72.67
O0010020,P042,3,187.13,0.08,120.27
O0010021,P024,3,178.32,0.0,99.24
O0010021,P050,2,243.07,0.0,145.91
O0010021,P021,1,337.07,0.05,205.15
O0010022,P020,2,519.38,0.05,366.41
O0010023,P062,1,1518.22,0.0,1067.92
O0010024,P038,1,204.54,0.0,153.8
O0010025,P042,1,197.82,0.0,121.14
O0010026,P095,1,575.38,0.0,305.68
O0010027,P084,2,466.16,0.0,326.49
O0010027,P107,1,232.32,0.0,146.4
O0010027,P087,1,580.29,0.0,422.39
O0010028,P098,1,32.15,0.0,23.31
O0010029,P024,1,179.41,0.05,99.35
O0010030,P080,1,1017.91,0.03,665.47
O0010031,P098,2,33.26,0.0,23.63
O0010031,P017,3,1913.38,0.0,858.95
O0010031,P026,1,170.14,0.15,84.43
O0010032,P060,3,256.18,0.0,172.75
O0010033,P088,1,93.98,0.05,55.49
O0010034,P059,1,156.3,0.0,93.98
O0010034,P072,1,57.37,0.08,35.92
O0010034,P039,1,362.49,0.0,172.63
O0010035,P020,4,538.52,0.0,368.76
O0010036,P060,1,251.8,0.05,180.21
O0010037,P099,1,166.6,0.0,100.16
O0010037,P019,1,2019.5,0.0,1418.42
O0010038,P008,2,1778.34,0.0,1104.43
O0010039,P062,3,1440.53,0.0,1074.68
O0010040,P052,1,116.18,0.08,85.48
O0010040,P020,1,502.51,0.0,357.24
O0010041,P025,1,462.47,0.12,342.57
O0010042,P102,1,222.85,0.03,151.2
O0010042,P073,2,581.6,0.03,292.3
O0010043,P030,3,197.24,0.03,149.76
O0010044,P016,2,1424.54,0.0,984.75
O0010044,P053,1,84.35,0.03,40.78
O0010045,P036,2,260.45,0.0,182.24
O0010046,P088,2,96.05,0.0,54.71
O0010046,P024,4,178.23,0.0,96.54
O0010047,P095,1,595.21,0.08,307.03
O0010047,P106,1,214.02,0.03,136.9
O0010048,P061,1,82.29,0.12,42.14
O0010049,P071,2,703.76,0.0,346.8
O0010050,P074,1,77.37,0.0,40.68
O0010051,P055,2,480.32,0.0,269.97
O0010052,P058,2,559.14,0.03,302.11
O0010053,P101,1,29.99,0.03,17.52
O0010054,P071,3,755.94,0.08,344.1
O0010054,P112,1,63.37,0.12,38.69
O0010055,P072,1,57.58,0.0,35.03
O0010056,P043,1,127.74,0.0,75.58
O0010056,P007,1,536.08,0.05,292.26
O0010056,P021,1,357.4,0.05,208.88
O0010057,P091,1,237.51,0.05,161.44
O0010058,P027,1,655.66,0.08,385.29
O0010059,P038,1,201.34,0.05,157.16
O0010059,P089,1,239.65,0.0,111.12
O0010059,P106,2,213.08,0.0,133.98
O0010060,P104,1,222.17,0.05,136.8
O0010061,P013,1,533.56,0.0,357.43
O0010062,P012,1,2273.65,0.15,1327.8
O0010063,P041,1,101.34,0.0,53.15
O0010064,P098,1,30.46,0.05,23.68
O0010064,P112,1,62.74,0.0,38.33
O0010064,P045,2,327.16,0.03,209.7
O0010065,P034,1,688.8,0.0,347.33
O0010066,P101,1,27.93,0.03,16.91
O0010067,P044,1,323.29,0.0,224.83
O0010068,P087,1,571.48,0.0,415.72
O0010068,P108,1,43.14,0.03,19.48
O0010069,P035,3,615.67,0.08,395.94
O0010070,P030,1,212.36,0.05,151.23
O0010071,P066,1,450.87,0.03,271.52
O0010072,P060,1,268.3,0.0,175.71
O0010073,P001,1,286.11,0.0,152.04
O0010074,P005,2,2103.99,0.08,1350.86
O0010075,P082,2,118.03,0.15,64.12
O0010076,P064,1,525.89,0.0,327.64
O0010077,P100,1,292.92,0.08,183.97
O0010078,P062,2,1497.0,0.0,1076.23
O0010079,P068,2,1219.31,0.0,644.95
O0010080,P076,2,273.26,0.15,136.63
O0010081,P027,1,644.0,0.12,380.52
O0010082,P013,1,586.57,0.12,355.94
O0010083,P009,1,113.88,0.0,83.45
O0010084,P114,1,135.19,0.05,63.1
O0010084,P066,1,457.39,0.05,261.05
O0010085,P051,3,193.22,0.0,98.16
O0010086,P016,2,1498.57,0.08,988.6
O0010087,P055,1,471.6,0.0,264.81
O0010088,P106,1,207.1,0.0,133.91
O0010089,P004,1,1703.54,0.03,947.64
O0010090,P109,3,175.19,0.0,111.06
O0010090,P095,1,595.69,0.0,302.98
O0010091,P092,1,619.62,0.0,401.76
O0010092,P065,2,1027.67,0.0,629.4
O0010093,P067,1,886.9,0.03,558.0
O0010094,P045,1,307.68,0.15,216.23
O0010094,P035,1,600.74,0.0,388.61
O0010094,P093,2,244.27,0.08,110.22
O0010095,P038,2,217.97,0.05,150.08
O0010096,P102,1,209.72,0.0,145.78
O0010096,P076,1,258.94,0.03,135.65
O0010096,P023,2,269.02,0.05,128.98
O0010096,P015,1,1207.82,0.0,750.33
O0010097,P089,1,234.77,0.0,107.81
O0010098,P097,2,320.91,0.0,211.0
O0010098,P062,1,1531.26,0.08,1081.4
O0010099,P055,1,463.37,0.12,260.62
O0010099,P111,1,44.69,0.0,32.17
O0010100,P057,3,201.42,0.05,110.59
O0010100,P055,2,446.65,0.0,264.9
O0010101,P001,1,288.94,0.08,151.97
O0010102,P072,2,53.07,0.12,36.57
O0010103,P029,2,187.4,0.03,109.06
O0010104,P094,2,358.08,0.0,186.85
O0010105,P004,3,1709.64,0.0,955.1
O0010105,P005,1,2037.21,0.0,1341.54
O0010106,P015,1,1219.93,0.0,765.86
O0010107,P013,1,582.13,0.0,370.35
O0010107,P035,2,563.91,0.0,385.59
O0010108,P098,1,32.87,0.0,22.53
O0010109,P058,2,563.37,0.0,303.53
O0010110,P071,1,690.99,0.15,353.94
O0010111,P032,1,196.67,0.0,103.05
O0010111,P010,2,1141.48,0.0,583.32
O0010112,P009,3,120.98,0.0,83.78
O0010113,P111,3,43.35,0.0,32.65
O0010114,P077,1,45.55,0.0,28.44
O0010115,P060,2,259.77,0.0,178.89
O0010115,P039,1,376.61,0.12,179.8
O0010116,P027,2,598.13,0.0,379.19
O0010116,P087,1,619.97,0.0,401.69
O0010116,P061,1,84.59,0.0,42.98
O0010117,P114,1,134.08,0.0,63.55
O0010117,P104,1,219.99,0.05,136.52
O0010118,P029,1,193.31,0.03,110.3
O0010119,P009,1,120.78,0.0,85.33
O0010119,P061,1,82.45,0.05,42.27
O0010120,P106,1,218.38,0.12,136.56
O0010120,P093,2,234.66,0.03,114.52
O0010121,P108,1,44.0,0.05,20.34
O0010122,P101,1,27.71,0.05,17.68
O0010122,P085,1,290.71,0.03,200.78
O0010123,P002,1,2519.16,0.0,1509.53
O0010124,P081,1,357.9,0.0,183.47
O0010124,P018,2,1699.14,0.0,1303.83
O0010125,P026,1,163.68,0.0,82.9
O0010126,P078,1,844.14,0.08,633.04
O0010127,P012,1,2277.74,0.0,1350.98
O0010128,P001,1,296.89,0.05,153.44
O0010129,P016,3,1388.34,0.0,993.28
O0010130,P052,1,114.87,0.05,86.36
O0010130,P010,1,1127.02,0.03,593.32
O0010131,P109,1,169.94,0.03,114.52
O0010131,P077,1,48.73,0.05,28.61
O0010132,P086,1,458.02,0.12,328.37
O0010132,P098,1,30.45,0.0,23.7
O0010133,P035,1,605.47,0.0,387.47
O0010134,P063,1,215.92,0.0,99.38
O0010135,P019,4,2037.55,0.0,1471.31
O0010135,P010,1,1194.25,0.03,603.66
O0010136,P086,1,436.19,0.15,332.78
O0010136,P030,1,214.84,0.0,156.11
O0010136,P013,2,547.52,0.12,356.95
O0010137,P033,1,111.0,0.0,51.6
O0010137,P019,1,2183.8,0.05,1423.24
O0010138,P005,1,2069.43,0.0,1304.95
O0010139,P033,4,121.31,0.0,52.06
O0010139,P013,1,572.71,0.0,362.02
O0010140,P049,2,80.59,0.05,37.94
O0010141,P029,1,186.47,0.0,109.68
O0010142,P034,1,671.63,0.05,334.92
O0010143,P027,1,605.53,0.08,388.86
O0010144,P007,1,553.9,0.0,287.98
O0010145,P111,3,41.15,0.0,31.46
O0010146,P085,2,281.57,0.03,206.04
O0010147,P027,1,626.13,0.05,388.13
O0010148,P034,1,678.66,0.0,341.76
O0010148,P091,1,244.01,0.08,162.85
O0010149,P076,1,271.5,0.03,139.54
O0010150,P079,2,775.12,0.05,371.7
O0010151,P080,2,941.55,0.05,690.16
O0010152,P059,1,157.69,0.0,94.15
O0010153,P065,1,1021.5,0.0,624.12
O0010153,P062,1,1465.79,0.03,1052.94
O0010153,P009,1,121.73,0.0,85.82
O0010154,P108,1,43.34,0.05,19.54
O0010154,P014,1,239.82,0.0,169.88
O0010155,P025,1,457.91,0.0,328.3
O0010155,P008,2,1794.83,0.08,1082.53
O0010156,P012,3,2258.12,0.03,1400.93
O0010157,P104,1,223.54,0.05,136.54
O0010158,P039,3,355.6,0.05,175.34
O0010158,P011,2,1249.54,0.0,755.65
O0010159,P100,1,305.86,0.0,186.12
O0010160,P107,2,225.57,0.0,140.68
O0010160,P049,2,80.51,0.05,37.8
O0010161,P002,1,2546.72,0.0,1492.56
O0010162,P108,1,42.59,0.12,20.2
O0010163,P080,1,1017.34,0.0,659.95
O0010163,P003,1,1224.8,0.12,667.09
O0010164,P018,2,1745.43,0.0,1310.16
O0010165,P017,1,1809.98,0.03,890.65
O0010166,P092,2,624.35,0.05,383.0
O0010167,P076,1,277.18,0.0,136.74
O0010167,P032,1,196.85,0.05,99.59
O0010168,P095,2,611.98,0.12,300.46
O0010169,P052,1,113.43,0.0,84.52
O0010170,P065,1,1080.6,0.0,604.66
O0010171,P076,3,268.56,0.0,138.79
O0010172,P014,2,234.15,0.03,165.01
O0010173,P031,1,420.83,0.08,279.22
O0010173,P060,2,269.3,0.0,180.25
O0010174,P047,1,307.92,0.0,206.74
O0010175,P017,2,1854.68,0.08,878.57
O0010175,P024,4,183.22,0.0,100.06
O0010176,P061,2,84.13,0.0,43.0
O0010177,P091,1,241.65,0.05,163.91
O0010178,P109,1,169.49,0.03,113.8
O0010179,P036,1,251.28,0.03,179.0
O0010180,P037,3,38.04,0.03,21.46
O0010180,P034,1,696.03,0.0,345.84
O0010181,P089,1,227.44,0.03,106.32
O0010182,P032,1,185.84,0.0,98.57
O0010183,P064,2,566.97,0.0,332.89
O0010184,P117,1,123.03,0.05,94.98
O0010184,P093,1,233.33,0.0,115.99
O0010185,P017,3,1873.92,0.05,895.89
O0010186,P081,1,345.37,0.05,193.44
O0010187,P049,2,80.92,0.0,39.01
O0010187,P108,1,42.64,0.0,19.72
O0010188,P010,1,1125.94,0.12,592.87
O0010188,P022,1,400.03,0.0,253.44
O0010189,P030,2,216.68,0.0,154.69
O0010189,P050,1,257.46,0.0,145.63
O0010190,P041,1,103.89,0.05,54.93
O0010191,P057,1,203.3,0.12,114.6
O0010192,P017,1,1891.44,0.0,855.23
O0010193,P053,1,90.17,0.0,42.47
O0010194,P018,1,1733.84,0.0,1304.34
O0010194,P024,1,177.0,0.05,96.31
O0010195,P011,2,1329.74,0.12,762.5
O0010196,P040,1,328.7,0.05,170.87
O0010197,P067,1,929.95,0.0,536.81
O0010197,P120,1,147.61,0.0,87.74
O0010198,P003,1,1185.49,0.08,643.71
O0010199,P101,3,29.5,0.0,17.22
O0010200,P068,1,1147.66,0.08,660.16
O0010201,P114,1,131.77,0.12,62.9
O0010202,P019,1,2062.5,0.08,1450.03
O0010203,P039,1,380.05,0.03,171.58
O0010204,P026,1,173.93,0.0,83.7
O0010205,P003,2,1235.19,0.05,648.63
O0010206,P028,1,617.01,0.0,416.93
O0010206,P106,1,211.98,0.0,136.39
O0010206,P002,1,2461.9,0.0,1501.68
O0010207,P116,2,105.91,0.0,50.43
O0010208,P064,3,571.14,0.05,345.15
O0010208,P100,1,305.01,0.05,188.05
O0010208,P022,1,398.15,0.0,250.43
O0010209,P063,1,227.1,0.08,103.2
O0010210,P017,1,1802.53,0.0,848.55
O0010210,P065,1,1040.47,0.08,602.62
O0010211,P065,1,1015.85,0.0,605.69
O0010212,P080,1,957.28,0.03,685.2
O0010213,P029,1,191.4,0.08,112.85
O0010214,P064,1,567.62,0.08,340.05
O0010215,P012,2,2324.06,0.0,1344.04
O0010215,P034,1,660.62,0.0,339.74
O0010215,P009,1,116.73,0.05,85.14
O0010216,P009,2,114.79,0.03,83.03
O0010216,P059,1,168.58,0.0,94.02
O0010217,P069,1,1420.16,0.0,856.2
O0010218,P048,2,519.75,0.03,305.07
O0010218,P116,1,99.59,0.03,51.03
O0010219,P114,1,131.24,0.05,60.45
O0010219,P105,1,150.91,0.0,100.28
O0010219,P066,4,455.44,0.08,264.35
O0010219,P005,2,2069.19,0.05,1350.75
O0010220,P025,1,449.21,0.03,337.82
O0010220,P099,1,164.54,0.05,102.81
O0010221,P069,1,1410.48,0.0,819.97
O0010222,P038,1,199.13,0.0,150.33
O0010222,P115,1,93.63,0.0,53.82
O0010223,P118,1,78.53,0.0,48.31
O0010223,P029,2,195.56,0.0,111.06
O0010223,P043,2,126.91,0.05,73.78
O0010224,P045,1,309.59,0.0,218.31
O0010225,P008,4,1861.53,0.12,1095.93
O0010226,P080,1,946.97,0.0,665.65
O0010226,P058,1,591.41,0.05,300.98
O0010227,P100,1,303.67,0.0,190.82
O0010227,P045,3,305.2,0.03,213.31
O0010228,P112,1,62.06,0.0,37.89
O0010228,P007,1,578.75,0.08,299.86
O0010229,P052,2,124.07,0.05,88.66
O0010230,P083,1,246.13,0.0,121.08
O0010231,P016,2,1374.77,0.0,949.02
O0010232,P024,1,193.0,0.05,99.6
O0010233,P102,1,208.95,0.0,150.32
O0010233,P053,1,87.01,0.0,42.28
O0010234,P018,2,1740.56,0.0,1282.86
O0010235,P102,1,214.06,0.05,150.96
O0010236,P069,1,1440.63,0.05,825.17
O0010237,P075,2,1004.04,0.0,586.89
O0010238,P097,1,302.48,0.08,212.57
O0010239,P103,1,174.65,0.0,128.03
O0010240,P110,1,53.53,0.08,28.06
O0010240,P017,1,1949.39,0.12,849.66
O0010241,P031,2,416.91,0.05,293.63
O0010241,P010,1,1151.75,0.12,581.02
O0010241,P052,1,113.49,0.05,84.33
O0010241,P059,1,158.55,0.0,96.56
O0010242,P097,3,325.59,0.0,208.73
O0010243,P108,1,42.1,0.05,19.58
O0010243,P005,1,2054.39,0.0,1304.05
O0010244,P093,2,238.59,0.03,114.14
O0010245,P069,2,1469.75,0.0,841.99
O0010246,P079,1,783.82,0.08,367.83
O0010247,P020,1,525.68,0.0,363.2
O0010247,P004,1,1860.19,0.0,931.65
O0010247,P058,1,576.03,0.0,298.02
O0010248,P033,1,119.36,0.03,51.99
O0010248,P076,2,254.3,0.0,135.87
O0010249,P019,1,2105.87,0.15,1441.25
O0010250,P006,1,2005.26,0.0,1152.88
O0010251,P071,1,717.41,0.0,339.39
O0010252,P012,1,2233.05,0.0,1409.47
O0010253,P060,1,249.61,0.12,176.01
O0010254,P027,1,627.1,0.0,378.29
O0010254,P041,2,104.35,0.15,52.37
O0010255,P001,3,285.26,0.0,147.11
O0010256,P034,1,673.07,0.12,335.14
O0010256,P109,1,163.69,0.05,110.56
O0010257,P024,2,182.95,0.03,97.12
O0010257,P054,1,151.6,0.03,79.97
O0010258,P102,1,221.54,0.05,148.11
O0010259,P119,1,143.03,0.05,77.92
O0010259,P021,1,337.87,0.0,197.09
O0010259,P066,1,488.11,0.0,266.32
O0010260,P116,1,102.65,0.0,50.95
O0010260,P046,1,259.98,0.0,203.25
O0010261,P038,1,211.27,0.05,157.94
O0010261,P063,1,213.54,0.0,100.41
O0010262,P118,1,75.46,0.03,48.15
O0010262,P088,1,99.52,0.0,55.43
O0010263,P032,1,188.99,0.0,100.05
O0010263,P041,1,102.71,0.05,53.75
O0010264,P116,1,99.49,0.0,49.11
O0010264,P009,1,113.15,0.0,84.99
O0010264,P046,3,285.56,0.0,196.75
O0010264,P025,1,469.35,0.0,331.47
O0010265,P011,2,1247.43,0.0,774.58
O0010265,P114,1,135.14,0.03,61.8
O0010266,P002,1,2387.08,0.0,1496.78
O0010267,P017,2,1918.94,0.0,892.79
O0010267,P047,1,295.45,0.0,198.84
O0010267,P054,2,156.88,0.05,81.54
O0010268,P078,1,881.83,0.03,634.89
O0010269,P023,2,285.63,0.03,131.97
O0010270,P067,1,909.08,0.0,536.6
O0010271,P113,1,114.01,0.05,81.92
O0010272,P102,1,219.22,0.05,149.48
O0010273,P041,1,105.63,0.0,53.77
O0010274,P107,1,226.08,0.0,140.5
O0010275,P105,1,151.55,0.0,98.14
O0010276,P096,1,537.62,0.0,353.79
O0010276,P017,4,1844.87,0.0,889.2
O0010277,P016,2,1479.63,0.0,958.07
O0010278,P016,2,1462.05,0.0,991.5
O0010279,P040,1,319.82,0.0,170.1
O0010279,P067,1,912.14,0.0,541.04
O0010280,P048,3,497.3,0.15,298.95
O0010280,P047,2,300.77,0.0,196.83
O0010281,P067,1,923.84,0.0,543.52
O0010282,P097,1,310.24,0.0,209.26
O0010282,P085,1,278.97,0.0,204.49
O0010283,P115,1,91.75,0.15,52.33
O0010283,P017,1,1932.25,0.0,844.29
O0010284,P069,1,1430.02,0.0,861.73
O0010285,P102,1,226.03,0.0,147.63
O0010286,P027,2,611.08,0.0,385.78
O0010287,P108,1,45.51,0.0,20.59
O0010288,P023,1,264.15,0.08,127.54
O0010289,P038,2,198.81,0.0,153.54
O0010290,P056,1,360.53,0.0,252.2
O0010290,P096,2,515.86,0.0,354.29
O0010291,P102,1,208.64,0.12,148.35
O0010292,P080,1,957.58,0.12,677.47
O0010292,P104,1,223.79,0.0,133.23
O0010292,P049,1,78.61,0.08,40.03
O0010293,P037,2,37.13,0.08,21.07
O0010293,P055,2,481.78,0.03,260.05
O0010293,P080,1,948.88,0.0,658.04
O0010294,P040,1,336.5,0.0,168.2
O0010295,P097,1,330.69,0.0,215.88
O0010296,P113,1,111.42,0.0,80.37
O0010297,P010,1,1193.14,0.03,593.4
O0010298,P028,1,661.47,0.08,403.66
O0010299,P013,1,536.4,0.0,357.72
O0010300,P011,2,1296.72,0.0,783.82
O0010300,P028,2,606.36,0.12,406.67
O0010301,P094,1,371.07,0.0,182.18
O0010302,P019,2,2005.62,0.0,1411.76
O0010303,P016,1,1416.58,0.0,965.53
O0010304,P036,1,240.41,0.05,176.76
O0010305,P062,2,1451.47,0.0,1048.64
O0010306,P080,1,997.7,0.0,661.74
O0010306,P034,1,672.87,0.0,338.59
O0010307,P002,1,2430.14,0.08,1483.38
O0010307,P062,2,1485.96,0.0,1071.29
O0010308,P017,2,1948.39,0.05,846.36
O0010308,P091,1,230.61,0.0,159.81
O0010309,P009,2,117.94,0.0,84.76
O0010309,P011,2,1296.04,0.0,759.34
O0010310,P037,4,37.05,0.08,21.14
O0010310,P049,2,82.82,0.03,38.17
O0010311,P055,2,455.79,0.12,264.36
O0010312,P105,1,163.49,0.0,100.88
O0010313,P028,1,641.37,0.0,418.4
O0010314,P040,1,328.59,0.0,169.84
O0010315,P090,1,169.14,0.0,95.93
O0010316,P040,2,337.65,0.0,165.0
O0010316,P108,2,42.38,0.0,20.4
O0010316,P022,1,393.47,0.0,246.44
O0010317,P093,2,245.97,0.0,111.28
O0010318,P109,1,175.34,0.0,110.33
O0010319,P060,1,252.66,0.0,178.46
O0010320,P080,1,942.73,0.03,685.97
O0010321,P061,2,82.34,0.12,42.72
O0010322,P009,1,114.37,0.05,85.25
O0010322,P069,2,1472.42,0.08,838.86
O0010323,P040,3,325.11,0.0,169.78
O0010324,P111,2,40.71,0.0,31.07
O0010325,P030,2,208.17,0.0,156.69
O0010326,P010,1,1189.62,0.12,613.47
O0010327,P049,4,80.6,0.08,39.03
O0010327,P092,1,662.82,0.03,390.27
O0010328,P066,1,478.01,0.0,273.59
O0010329,P096,1,513.42,0.0,351.46
O0010329,P036,2,244.22,0.05,176.94
O0010329,P015,2,1198.03,0.0,722.94
O0010330,P065,1,1045.01,0.03,620.65
O0010330,P109,1,163.83,0.15,109.23
O0010331,P014,1,225.57,0.0,162.31
O0010332,P001,2,312.39,0.0,145.47
O0010333,P019,1,2095.61,0.0,1441.58
O0010333,P068,1,1125.67,0.0,658.29
O0010334,P054,3,153.08,0.0,79.43
O0010335,P006,1,1943.76,0.0,1152.18
O0010336,P034,1,711.58,0.0,346.97
O0010337,P009,4,114.44,0.0,85.05
O0010338,P109,2,175.15,0.0,110.49
O0010339,P034,2,666.91,0.0,352.99
O0010340,P008,1,1876.61,0.0,1091.54
O0010341,P057,1,202.07,0.0,109.86
O0010342,P103,1,173.59,0.0,122.07
O0010343,P016,1,1369.16,0.0,1004.55
O0010344,P110,1,51.98,0.0,27.14
O0010344,P041,2,108.54,0.0,52.3
O0010345,P049,1,79.12,0.0,39.39
O0010346,P076,1,277.02,0.0,138.97
O0010346,P095,1,582.47,0.0,311.92
O0010346,P008,1,1867.93,0.05,1047.62
O0010347,P001,1,292.34,0.0,146.16
O0010348,P105,1,162.72,0.0,101.64
O0010349,P055,2,479.02,0.0,270.35
O0010350,P008,1,1896.1,0.03,1079.22
O0010351,P075,1,1030.36,0.0,576.33
O0010351,P001,1,303.56,0.12,152.87
O0010352,P105,2,150.72,0.08,97.43
O0010352,P065,1,1095.73,0.03,622.7
O0010353,P054,1,152.23,0.12,81.03
O0010354,P108,1,43.64,0.05,20.52
O0010355,P091,1,238.22,0.12,156.41
O0010356,P110,1,55.22,0.0,28.49
O0010357,P120,1,142.7,0.0,90.04
O0010357,P099,1,163.36,0.0,104.85
O0010358,P007,2,575.56,0.15,291.81
O0010359,P006,1,1862.9,0.03,1143.77
O0010360,P074,1,73.97,0.0,42.25
O0010360,P037,2,35.89,0.0,21.07
O0010360,P009,1,119.62,0.03,85.86
O0010360,P022,1,395.34,0.05,247.19
O0010361,P089,2,234.75,0.0,105.3
O0010362,P066,1,466.11,0.0,262.67
O0010363,P094,1,353.19,0.12,188.03
O0010363,P018,1,1750.35,0.08,1269.33
O0010364,P114,1,131.35,0.05,63.8
O0010365,P003,2,1186.89,0.0,655.62
O0010366,P037,1,37.01,0.0,21.69
O0010366,P023,1,286.19,0.12,127.43
O0010367,P029,1,196.79,0.05,114.14
O0010368,P042,3,190.59,0.05,121.98
O0010368,P011,1,1307.4,0.03,769.86
O0010368,P013,1,541.2,0.0,361.35
O0010369,P058,2,598.51,0.0,293.76
O0010370,P001,2,284.89,0.0,152.88
O0010371,P029,1,197.56,0.0,113.04
O0010372,P023,1,268.97,0.15,130.38
O0010372,P056,1,367.93,0.08,259.56
O0010372,P092,2,659.88,0.03,401.51
O0010373,P066,1,492.34,0.08,265.13
O0010374,P105,1,162.67,0.0,98.27
O0010374,P014,1,232.42,0.0,162.45
O0010375,P028,2,621.0,0.05,400.36
O0010376,P097,1,316.26,0.05,212.36
O0010377,P017,1,1847.95,0.0,844.31
O0010378,P111,1,41.36,0.0,31.21
O0010379,P016,1,1481.66,0.12,950.58
O0010379,P066,3,472.35,0.0,270.62
O0010379,P112,1,59.2,0.08,38.39
O0010380,P044,2,345.37,0.0,217.75
O0010381,P057,1,216.44,0.12,114.2
O0010382,P061,1,79.34,0.05,43.58
O0010383,P081,4,357.67,0.0,184.78
O0010384,P041,1,109.47,0.15,53.9
O0010385,P083,1,239.48,0.08,117.81
O0010385,P034,1,700.08,0.0,339.18
O0010386,P054,1,157.74,0.0,82.12
O0010387,P113,2,116.93,0.08,82.51
O0010387,P050,1,240.12,0.08,142.71
O0010388,P025,1,457.75,0.05,342.37
O0010389,P058,1,567.09,0.0,300.71
O0010389,P006,2,2002.52,0.08,1162.17
O0010389,P077,1,46.62,0.0,27.79
O0010390,P027,1,611.97,0.0,385.75
O0010391,P104,3,226.05,0.0,134.95
O0010392,P087,3,586.65,0.12,423.07
O0010393,P086,1,451.56,0.08,334.49
O0010393,P016,3,1400.44,0.08,951.86
O0010394,P019,1,2004.94,0.08,1411.97
O0010394,P003,1,1222.16,0.05,637.47
O0010395,P055,1,474.71,0.03,267.28
O0010396,P038,1,212.45,0.03,154.12
O0010397,P030,2,199.47,0.0,153.63
O0010398,P096,1,540.16,0.0,338.38
O0010399,P014,1,220.91,0.0,168.39
O0010400,P097,1,325.67,0.0,214.72
O0010400,P049,1,82.41,0.03,39.05
O0010401,P007,1,541.35,0.05,300.29
O0010402,P005,3,2065.53,0.0,1348.69
O0010402,P120,1,145.9,0.03,92.22
O0010403,P029,2,195.48,0.0,110.35
O0010404,P004,1,1737.8,0.08,947.19
O0010405,P060,1,246.65,0.0,182.18
O0010406,P037,1,38.12,0.05,21.49
